joint_0_right_waist,joint_1_right_shoulder,joint_2_right_elbow,joint_3_right_forearm_roll,joint_4_right_wrist_angle,joint_5_right_wrist_rotate,joint_6_left_waist,joint_7_left_shoulder,joint_8_left_elbow,joint_9_left_forearm_roll,joint_10_left_wrist_angle,joint_11_left_wrist_rotate,timestamp
80.21290217476916,40.84754279930526,66.4596369602582,-45.39719215066211,-17.678086444651345,0.4614266860719652,-89.10968679146356,-47.89323828180164,-91.599211042271,12.216943389525428,30.661222886516093,97.63898293670987,1763551093.757908
80.21302447579878,40.84713970776613,66.45990076729115,-45.397069618883094,-17.678210970810273,0.4614144974291167,-89.06287338896578,-47.90586724443814,-91.4641983209905,12.35279434576773,30.5572587540171,97.52306744503029,1763551093.967325
80.21313251736989,40.84700218058757,66.45994455156311,-45.39712164518191,-17.6780666289395,0.4614605007411888,-89.04883889166817,-47.9389815380782,-91.373028873215,12.44358382091627,30.480172216089517,97.44077691791495,1763551094.1436586
80.21341012813124,40.847438327940196,66.45980127584006,-45.39739136410003,-17.67796227850422,0.46130481155485115,-89.05060393178375,-47.97600905256234,-91.32487440592388,12.487306250677506,30.431069057745376,97.40282544392439,1763551094.3179028
80.21316453598618,40.84742832452624,66.45956377359812,-45.397376306205864,-17.67803226137975,0.4610989155714768,-89.05721192665634,-48.001921018772286,-91.38195758217064,12.442104774939882,30.460142714564505,97.43660230012391,1763551094.4838815
80.213224357769,40.84751099092732,66.45938376155517,-45.397225293540764,-17.678184949969218,0.4610697031243235,-89.09872764387849,-48.03086984785225,-91.5333318075459,12.30644599083233,30.593666582040633,97.53696694632812,1763551094.692964
80.21323904325926,40.84755855916902,66.4595115240279,-45.3974053716571,-17.677889332208107,0.4611946419614658,-89.12472179554688,-48.043651687404875,-91.64888049521433,12.210475816459393,30.700522109225922,97.6130604671882,1763551094.889025
80.21304875352038,40.84733303399624,66.4594957242103,-45.3973150559133,-17.678217473242995,0.4611275395008229,-89.25455841179966,-48.038385326900176,-92.185197402583,11.857177410439741,31.17337676621441,97.94378694862316,1763551095.1498566
80.2131187329774,40.8474772461773,66.45955754015938,-45.397485363181175,-17.678271984371033,0.4612074924064225,-89.33058429662321,-48.00249417938425,-92.52808876452745,11.698487328013373,31.44882658165342,98.0987073006463,1763551095.37765
80.21320654391505,40.84757051081301,66.45988131490277,-45.39771607359217,-17.678484202033435,0.4614421087317988,-89.4727957074425,-47.921642023507694,-93.11339640988217,11.358443158481618,31.933530551791456,98.40451653214099,1763551095.6341772
80.2132342189943,40.84734606236394,66.45943229023786,-45.39748513723905,-17.67856266708611,0.4611805611200956,-89.57848039066756,-47.7416981319437,-93.80198494441447,11.119113020286244,32.42033148294099,98.65410128244179,1763551095.9193244
80.21330787794285,40.84742315702155,66.45977375854638,-45.397406883493005,-17.677862800299856,0.46156167751754823,-89.66371585557107,-47.38504757902973,-94.81723874416623,10.82130351692415,33.03330806273369,98.96186779718639,1763551096.2330809
80.21336960682676,40.84740631808384,66.46001157742778,-45.397061723834994,-17.678059957717863,0.46149522516130087,-89.72070278085862,-47.118671248531136,-95.48704353160564,10.65795620883524,33.452578317518636,99.10926963645187,1763551096.5039604
80.21322335315446,40.847491988713955,66.45969308770034,-45.39705713961351,-17.678028936558604,0.46152215890468157,-89.73289187642035,-46.76511653705291,-96.23040316853802,10.53275199268877,33.860944792948175,99.25156776894558,1763551096.7835648
80.2131247163308,40.84764611425259,66.46030125040055,-45.39694793403986,-17.67834876196187,0.4615105509277508,-89.73285338403461,-46.48883663285359,-96.81739996322887,10.521297334785604,34.154487463055986,99.30358449459507,1763551097.058967
80.21339153528443,40.84745536258758,66.45996237866377,-45.39708805811065,-17.677968371570408,0.46132847618810807,-89.72228030437597,-46.37903905119798,-96.98257484593395,10.494867015870947,34.25332234818477,99.34588825524202,1763551097.2537327
80.21324279763752,40.84760918590861,66.46001669066364,-45.39689291611776,-17.678110930474723,0.4614435932196272,-89.68680073205795,-46.16049945441968,-97.34128261973063,10.497920825315456,34.37568716219517,99.35507314119548,1763551097.4986684
80.21313114697482,40.847386534741005,66.46027926275995,-45.39693863312964,-17.67813746345126,0.4616989409367129,-89.66957192032542,-46.135149879691106,-97.28368610211864,10.54301986907465,34.360592255237506,99.33224409326863,1763551097.6732812
80.21305224777142,40.84719527788437,66.45970630835922,-45.39702880358678,-17.67795125551976,0.4618352587373445,-89.63844372215262,-46.116880321272994,-97.21935115335198,10.582688223173983,34.334710984945204,99.3008616553294,1763551097.8546329
80.21326743996454,40.847560532824225,66.46029388757167,-45.39716455431541,-17.67814052259011,0.46204447150302835,-89.61983754361805,-46.09619796630906,-97.16644225855131,10.591858417197782,34.29520381705281,99.29504995244984,1763551098.0342145
80.21343544518663,40.846981194997625,66.46004865009697,-45.39700356814832,-17.677994650508943,0.461583558329723,-89.6069489605844,-46.19930053606172,-96.91160886495334,10.623608500529077,34.172944737881004,99.25322108414191,1763551098.253839
80.21313738447304,40.847176046203536,66.46029346389014,-45.396662639323345,-17.677731912401246,0.4620178840439953,-89.59547854332925,-46.268482325725586,-96.77086553650611,10.652436740520736,34.062128987840985,99.22176343951709,1763551098.4448102
80.21328032806652,40.8476908523956,66.46017779690587,-45.3970181916781,-17.67828011508265,0.46180160391015546,-89.55724772497233,-46.08566927174018,-97.0181937898452,10.680124591450921,34.17884031108142,99.22340095576595,1763551098.6579142
